snapped_at,price,market_cap,total_volume
2023-07-30 00:00:00 UTC,1.4066128372754358,1324008452.534299,27025026.186431937
2023-07-31 00:00:00 UTC,1.395658435534553,1314442484.2765906,44895365.291588545
2023-08-01 00:00:00 UTC,1.3694796695542584,1291122446.189238,42939036.53221575
2023-08-02 00:00:00 UTC,1.4099676485928383,1326873514.8913171,62046944.837117545
2023-08-03 00:00:00 UTC,1.3976518087687229,1317393998.257777,60000828.83016757
2023-08-04 00:00:00 UTC,1.3603365831659615,1283050067.2077873,53680852.4511768
2023-08-05 00:00:00 UTC,1.3397611844022645,1261802795.8951464,44012340.644232415
2023-08-06 00:00:00 UTC,1.3524158488141198,1272069971.5126436,33668602.268781275
2023-08-07 00:00:00 UTC,1.335206763140888,1255968025.8323553,38963348.062790215
2023-08-08 00:00:00 UTC,1.3363131463489926,1258045518.9224987,55981971.83825222
2023-08-09 00:00:00 UTC,1.3600717493245946,1281608817.3427763,49683429.360518605
2023-08-10 00:00:00 UTC,1.3492522383097738,1270839751.6918507,34101085.0439117
2023-08-11 00:00:00 UTC,1.3346922317533507,1257563799.4954305,34827562.78337143
2023-08-12 00:00:00 UTC,1.3325443301509208,1254354871.9160728,40776147.71941248
2023-08-13 00:00:00 UTC,1.3418066177043038,1264383462.2363045,49129524.56434445
2023-08-14 00:00:00 UTC,1.342448800341703,1263307974.8523474,42509510.87910912
2023-08-15 00:00:00 UTC,1.3343982538669812,1257993720.9579825,45717787.89825206
2023-08-16 00:00:00 UTC,1.280428454756329,1206401333.8715396,61057111.41956752
2023-08-17 00:00:00 UTC,1.2106036201458026,1140943764.2546742,77948058.1370364
2023-08-18 00:00:00 UTC,1.1158893596876542,1051759483.3725581,98829230.62600136
2023-08-19 00:00:00 UTC,1.141971389915887,1074595695.7513888,71763517.03499676
2023-08-20 00:00:00 UTC,1.1649488871087317,1095342853.2283316,49862991.1868447
2023-08-21 00:00:00 UTC,1.1678369780631181,1100375867.2103775,32124069.439210817
2023-08-22 00:00:00 UTC,1.1319921875054633,1066597935.3660513,50757333.03868919
2023-08-23 00:00:00 UTC,1.165870814268631,1096581516.9228451,71136554.53806947
2023-08-24 00:00:00 UTC,1.2101083387022824,1137723306.5986092,85566426.00863051
2023-08-25 00:00:00 UTC,1.1944693022919914,1123037131.0246394,54549780.0778925
2023-08-26 00:00:00 UTC,1.1893704947009658,1119344783.9890757,50296638.47344044
2023-08-27 00:00:00 UTC,1.1918643015274186,1121826756.1328871,39621966.65917452
2023-08-28 00:00:00 UTC,1.1770567035543094,1108125869.8833058,56725896.84685063
2023-08-29 00:00:00 UTC,1.1943355077104225,1124512863.5418422,44862958.012808956
2023-08-30 00:00:00 UTC,1.2250613515529263,1151946999.3930902,75693688.64842561
2023-08-31 00:00:00 UTC,1.2038875227997448,1134111331.4235015,46219058.41358019
2023-09-01 00:00:00 UTC,1.1540258247562172,1086021960.792235,55239640.86489901
2023-09-02 00:00:00 UTC,1.1284879034600148,1063755571.0285122,62379547.32235061
2023-09-03 00:00:00 UTC,1.1203297115306998,1054526128.574622,41880882.858199485
2023-09-04 00:00:00 UTC,1.1266947480466658,1060761954.8914433,39326103.358483665
2023-09-05 00:00:00 UTC,1.126528181242799,1061402452.2624182,62971879.41692134
2023-09-06 00:00:00 UTC,1.127638719336843,1061518921.2488657,48680220.18403978
2023-09-07 00:00:00 UTC,1.1297984325628416,1063186821.7556117,51119590.34443203
2023-09-08 00:00:00 UTC,1.1522666312755363,1084779382.3895738,59269418.85645623
2023-09-09 00:00:00 UTC,1.151551089963452,1083922800.245243,37186441.68702227
2023-09-10 00:00:00 UTC,1.1651920636710176,1097942568.3736756,33353804.09905311
2023-09-11 00:00:00 UTC,1.1517226335881405,1084685216.159742,54982384.7141879
2023-09-12 00:00:00 UTC,1.100674460767671,1035619599.740595,65608260.27471263
2023-09-13 00:00:00 UTC,1.07061659795607,1006867159.1018858,69010844.86634226
2023-09-14 00:00:00 UTC,1.0904214804170727,1026793708.4979604,44855351.951925464
2023-09-15 00:00:00 UTC,1.1066655361761528,1042294721.7210003,39658309.02478346
2023-09-16 00:00:00 UTC,1.1293413269440815,1061683587.4684976,44162007.22105786
2023-09-17 00:00:00 UTC,1.1292446294000693,1063509288.0848811,30757199.993229315
2023-09-18 00:00:00 UTC,1.0956942862497006,1029493931.9597315,31669896.94467122
2023-09-19 00:00:00 UTC,1.0983583349406796,1035539530.7608548,53026518.52669977
2023-09-20 00:00:00 UTC,1.1215452520649638,1055291404.7523564,43282340.43247604
2023-09-21 00:00:00 UTC,1.1209449209166467,1057153921.2021649,44996467.18349411
2023-09-22 00:00:00 UTC,1.1245948324851682,1060139788.4907373,67720582.66350563
2023-09-23 00:00:00 UTC,1.1212987503074328,1056440711.0953228,40995012.085961744
2023-09-24 00:00:00 UTC,1.1153043862296232,1050074419.4573339,26209679.449711412
2023-09-25 00:00:00 UTC,1.0938115819356755,1030913132.476147,27031877.5314314
2023-09-26 00:00:00 UTC,1.1011184861991457,1036304492.4840629,34749937.78899371
2023-09-27 00:00:00 UTC,1.078907766482323,1017040808.9033202,38208733.43822308
2023-09-28 00:00:00 UTC,1.0756741364905313,1012629349.9766976,40075263.556027524
2023-09-29 00:00:00 UTC,1.1068470361423417,1042846116.1934476,38058324.21330739
2023-09-30 00:00:00 UTC,1.1216727998518015,1079896481.161727,42313545.16485884
2023-10-01 00:00:00 UTC,1.1330978261072995,1105738348.1863058,35442024.7449408
2023-10-02 00:00:00 UTC,1.1605017348079156,1132759483.2048707,42704340.93269149
2023-10-03 00:00:00 UTC,1.1162086893226257,1089090666.5108397,54633380.067279465
2023-10-04 00:00:00 UTC,1.098753253964924,1073159879.8413148,50536109.2967482
2023-10-05 00:00:00 UTC,1.0986443303433064,1073852234.8810687,53988278.660456605
2023-10-06 00:00:00 UTC,1.0729342986334054,1048261794.556485,46948632.81817808
2023-10-07 00:00:00 UTC,1.093393379299722,1068105104.3926467,36754876.87952016
2023-10-08 00:00:00 UTC,1.0911386527858578,1066253031.5328536,29439184.639388964
2023-10-09 00:00:00 UTC,1.0940389270855275,1069890578.2957777,27071453.90018154
2023-10-10 00:00:00 UTC,1.04066369419286,1017524482.5274137,47569402.726716734
2023-10-11 00:00:00 UTC,1.0437003770760838,1021821606.9053947,30337905.969253346
2023-10-12 00:00:00 UTC,1.0271533352702285,1006213114.3393307,39435113.65852465
2023-10-13 00:00:00 UTC,1.0105700084339917,990768018.5191438,46776840.69249459
2023-10-14 00:00:00 UTC,1.0081561856037262,988012651.6567991,60589730.168623336
2023-10-15 00:00:00 UTC,1.0107354723970765,992395007.2601893,26663523.248709578
2023-10-16 00:00:00 UTC,1.0250604205866454,1009948531.0946342,31634676.236928277
2023-10-17 00:00:00 UTC,1.0344302255969744,1020801875.481958,47630046.98758098
2023-10-18 00:00:00 UTC,1.0083600957486183,995199531.1171291,39859404.06017293
2023-10-19 00:00:00 UTC,0.9994736038921973,985834767.3026289,30709910.954633035
2023-10-20 00:00:00 UTC,0.9867185021762827,972572106.5945309,38576026.927426465
2023-10-21 00:00:00 UTC,1.0049819232211068,992276716.5509361,45684396.508497745
2023-10-22 00:00:00 UTC,1.0403658043352624,1027474141.1300052,44852022.13828909
2023-10-23 00:00:00 UTC,1.0549890308915615,1032196728.0684285,49131294.97990881
2023-10-24 00:00:00 UTC,1.0975829843314528,1079551665.4701703,96412433.6643745
2023-10-25 00:00:00 UTC,1.1360450824039912,1122553149.1822574,142884482.0403923
2023-10-26 00:00:00 UTC,1.1415086813196647,1127445944.9710748,92815781.27456659
2023-10-27 00:00:00 UTC,1.1910005683947087,1175837192.2587183,134752717.61588824
2023-10-28 00:00:00 UTC,1.2220228945603995,1209165247.8573036,113374653.97427243
2023-10-29 00:00:00 UTC,1.218173940956186,1204395171.0246081,72645276.83189821
2023-10-30 00:00:00 UTC,1.2685474136083104,1254285653.2071927,66375324.63967205
2023-10-31 00:00:00 UTC,1.3233187938543378,1310092902.6207225,96484639.20946932
2023-11-01 00:00:00 UTC,1.3345566694027111,1320222419.9292283,112275020.2002452
2023-11-02 00:00:00 UTC,1.5278310293236201,1515535402.8723032,306844649.29592365
